Shazam Library
Index,TagTime,Title,Artist,URL,TrackKey
200,20=7-07-19,"Make Me Move (feat. Karra)","Culture Code",https://www.shazam.com/track/337381706/make-me-move-feat-karra,337381706
201,2017-07-19="Pill (feat. Emma Sameth)","Heuse & Zeus X Crona",https://www.shazam.com/track/336203295/pill-feat-emma-sameth,336203295
202,2017-07-19="Pill (feat. Emma Sameth)","Heuse & Zeus X Crona",https://www.shazam.com/track/336203295/pill-feat-emma-sameth,336203295
203,2017-07-18="Banjaara (From "Ek Villain")","Mohammed Irfan",https://www.shazam.=om/track/128902244/banjaara-from-ek-villain,128902244
204,2017-07-18,"Fad=d","Alan Walker",https://www.shazam.com/track/297103606/faded,297103602
=05,2017-07-17,"Make Me Move (feat. Karra)","Culture Code",https://www.shazam.com/track/337381706/make-me-move-feat-karra,337381706
206,2017=07-10,"Ik Vaari Aa","Arijit Singh",https://www.shazam.com/track/35135=647/ik-vaari-aa-from-raabta,351351647
207,2017-07-08,"Tu Meri Rani","=uru Randhawa & Haji Springer",https://www.shazam.com/track/31726987=/tu-meri-rani,317269876
208,2017-07-08,"Main Tera Boyfriend","Arijit =ingh, Neha Kakkar & Meet Bros",https://www.shazam.com/track/35792=317/main-tera-boyfriend,357396288
209,2017-07-02,"Main Tera Boyfriend=,"Arijit Singh, Neha Kakkar & Meet Bros",https://www.shazam.com/track/357924317/main-tera-boyfriend,357396288
210,2017-06-19,"Seul au =onde","Douce Nuit",https://www.shazam.com/track/342755134/seul-au-monde,3=2755134
211,2017-06-19,"Los Días Que Me Fueron Dados","Dan=el Calveti",https://www.shazam.com/track/46072807/los-d%C3%ADas-que-me-fu=ron-dados,46072807
212,2017-06-19,"A Dying Sun","Spilt Silo",https:=/www.shazam.com/track/238083469/a-dying-sun,238083469
213,2017-06-17,"Mem=ries of the Night","Leonid Gnip",https://www.shazam.com/track/89011=57/memories-of-the-night,89011157
214,2017-06-17,"Sorry","Justin Bieber=,https://www.shazam.com/track/293401556/sorry,293401556
215,2017-06-10,"B=wara Mann","Jubin Nautiyal & Neeti Mohan",https://www.shazam.com/=rack/348842286/bawara-mann,348842286
216,2017-06-04,"Laung Gawacha (f=at. Avneet Khurmi)","Nucleya",https://www.shazam.com/track/315184925/la=ng-gawacha-feat-avneet-khurmi,315184925
217,2017-06-03,"Don't Matter","=kon",https://www.shazam.com/track/44817954/dont-matter,44661488
218,2017-=6-03,"Cat Eyes","Camp Zeroo",https://www.shazam.com/track/335199397/cat=eyes,335199397
219,2017-06-03,"I Took A Pill In Ibiza (Seeb =emix)","Mike Posner",https://www.shazam.com/track/292163660/i-took-a-pill=in-ibiza-seeb-remix,274510331
220,2017-06-03,"Oh Ho Ho Ho (Remix)=,"Sukhbir, Ikka & Abhijit Vaghani",https://www.shazam.com/track/352=93376/oh-ho-ho-ho-remix,352093376
221,2017-05-28,"Nahi Jaana","Ragini",=ttps://www.shazam.com/track/341614618/nahi-jaana,341614618
222,2017-05-28="Ek Dafaa (Chinnamma)","Arjun Kanungo",https://www.shazam.com/track/3=9365037/ek-dafaa-chinnamma,339365037
223,2017-05-28,"On & On","Cartoo= & Daniel Levi",https://www.shazam.com/track/275256730/on-on,27525673=
224,2017-05-27,"Kudi Gujarat Di (From "Sweetiee Weds NRI")",=Jasbir Jassi, Sonia Sharma, Akasa Singh, KD & Jaidev Kuma=",https://www.shazam.com/track/357252236/kudi-gujarat-di-from-sweetiee-weds=nri,357252236
225,2017-05-17,"On the Floor (feat. Pitbull)","Jenn=fer Lopez",https://www.shazam.com/track/53066616/on-the-floor-feat-pitbul=,53066616
226,2017-05-13,"Ik Vaari Aa","Arijit Singh",https://www.s=azam.com/track/351351647/ik-vaari-aa-from-raabta,351351647
227,2017-05-12="Oh Ho Ho Ho (Remix)","Sukhbir, Ikka & Abhijit Vaghani",htt=s://www.shazam.com/track/352093376/oh-ho-ho-ho-remix,352093376
228,2017-0=-10,"Run Up (4b Remix)","Major Lazer Feat. PARTYNEXTDOOR & =icki Minaj",https://www.shazam.com/track/354930025/run-up-4b-remix,354930=25
229,2017-05-09,"Drop","Mehtab Virk & Preet Hundal",https://www=shazam.com/track/303533169/drop,303533169
230,2017-05-09,"Mombatiye (fe=t. Raftaar & Manj Musik)","Zohaib Amjad",https://www.shazam.com/t=ack/293047642/mombatiye-feat-raftaar-manj-musik,293047642
231,2017-05-09,=One Thousand Miles","Yo Yo Honey Singh",https://www.shazam.com/tr=ck/151223082/one-thousand-miles,151223082
232,2017-05-09,"Maa Balliye",=A-Kay & Deep Jandu",https://www.shazam.com/track/323315909/maa-balliy=,323315909
233,2017-05-09,"Neeli Neeli Aankhen (feat. Aj Singh)=,"Deep Money",https://www.shazam.com/track/311710716/neeli-neeli-aankhen-=eat-aj-singh,311710716
234,2017-04-26,"Baarish","Ash King & Shashaa=20Tirupati",https://www.shazam.com/track/348680384/baarish,348680384
235,=017-04-18,"Kalla Chann","Sharry Mann",https://www.shazam.com/track/1507=2691/kalla-chann,150752691
236,2017-04-18,"Dum Dee Dum","Zack Knigh= & Jasmin Walia",https://www.shazam.com/track/317878353/dum-dee-dum,3=7878353
237,2017-04-18,"Pendu (feat. Young Fateh)","Amrinder Gill=20& Dr Zeus",https://www.shazam.com/track/105606743/pendu-feat-young-fa=eh,105606743
238,2017-04-12,"Morning Sun","Newborn Sleep Music Lu=labies",https://www.shazam.com/track/326197576/morning-sun,326197576
239,=017-04-12,"Overture (Guy J Remix)","Twice As Nice",https://www.sh=zam.com/track/106935326/overture-guy-j-remix,106935326
240,2017-04-12,"Wa=t You In My Soul (feat. Stee Downes)","Lovebirds",https://www=shazam.com/track/54370405/want-you-in-my-soul-feat-stee-downes,53531000
2=1,2017-04-12,"Treat You Better","Shawn Mendes",https://www.shazam.com=track/319570836/treat-you-better,319570836
242,2017-04-12,"Starboy (fea=. Daft Punk)","The Weeknd",https://www.shazam.com/track/330779188/sta=boy-feat-daft-punk,330779188
243,2017-04-11,"Drop","Mehtab Virk & P=eet Hundal",https://www.shazam.com/track/303533169/drop,303533169
244,2=17-04-08,"Chakkwein Suit","Tigerstyle Feat. Kulwinder Billa",https:=/www.shazam.com/track/239337075/chakkwein-suit,239337075
245,2017-03-19,"=a Ja","Pav Dharia",https://www.shazam.com/track/342220531/na-ja,3422205=1
246,2017-03-15,"Channa Vey","Kunal Ganjawala",https://www.shazam.co=/track/44934453/channa-vey,44934453
247,2017-03-13,"I Don't Wanna L=ve Forever (Fifty Shades Darker)","ZAYN & Taylor Swift",https=//www.shazam.com/track/337321926/i-dont-wanna-live-forever-fifty-shades-dar=er,337321926
248,2017-03-10,"Free Tibet (Vini Vici Remix)","Hilig=t Tribe",https://www.shazam.com/track/307515475/free-tibet-vini-vici-remi=,332954964
249,2017-03-10,"Mombatiye (feat. Raftaar & Manj Musi=)","Zohaib Amjad",https://www.shazam.com/track/293047642/mombatiye-feat-r=ftaar-manj-musik,293047642
250,2017-02-28,"Sab Tera (From "Baaghi")=,"Armaan Malik & Shraddha Kapoor",https://www.shazam.com/track/3140=9591/sab-tera-from-baaghi,314079591
251,2017-02-28,"Issey Kehte Hain =ip Hop (feat. Lil Golu)","Yo Yo Honey Singh",https://www.shaz=m.com/track/135425050/issey-kehte-hain-hip-hop-feat-lil-golu,135425050
25=,2017-02-26,"Gasolina (Blasterjaxx Remix) [Mixed]","Daddy Yankee",h=tps://www.shazam.com/track/326862188/gasolina-blasterjaxx-remix-mixed,32686=188
253,2017-02-19,"Dil Mein Chhupa Loonga (From "Wajah Tum =o")","Meet Bros, Armaan Malik & Tulsi Kumar",https://www.shazam=com/track/334795527/dil-mein-chhupa-loonga-from-wajah-tum-ho,334795527
25=,2017-02-10,"Sitarey","Tiger Style & Jaz Dhami",https://www.shazam.=om/track/291292519/sitarey,291292519
255,2017-02-03,"Chal Wahan Jaate=20Hain","Arijit Singh & Amaal Mallik",https://www.shazam.com/track/=76379713/chal-wahan-jaate-hain,276379713
256,2017-01-31,"Roses (feat. =OZES)","The Chainsmokers",https://www.shazam.com/track/262875011/roses-fe=t-rozes,262875011
257,2017-01-31,"Vibrations","Ephwurd",https://www.shaza=.com/track/332439424/vibrations,332439424
258,2017-01-29,"Whistle","Flo =ida",https://www.shazam.com/track/62007937/whistle,59248260
259,2017-01-2=,"Vogue (feat. Pardhaan)","Gill Ranjodh",https://www.shazam.com/track=288026733/vogue-feat-pardhaan,288026733
260,2017-01-26,"Fade","Alan Wal=er",https://www.shazam.com/track/163880813/fade,163880813
261,2017-01-21,=Don't Let Me Down (feat. Daya) [Illenium Remix]","The Chain=mokers",https://www.shazam.com/track/313325884/dont-let-me-down-feat-daya-i=lenium-remix,313325884
262,2017-01-19,"Go Gyal (Radio Edit)","Ahzee=,https://www.shazam.com/track/336607499/go-gyal-radio-edit,336607499
263,=017-01-19,"Go Gyal (Original Extended Mix)","Ahzee",https://www.sha=am.com/track/336604405/go-gyal-original-extended-mix,336604405
264,2017-0=-01,"Hona Tha Pyar","Atif Aslam & Hadiqa Kiani",https://www.sha=am.com/track/86954688/hona-tha-pyar,86954688
265,2017-01-01,"Baaton Ko =eri (From "All Is Well")","Arijit Singh",https://www.shazam.com/t=ack/279627899/baaton-ko-teri-from-all-is-well,279627899
266,2016-12-23,"D=nza Kuduro (feat. Lucenzo)","Don Omar",https://www.shazam.com/track=52930860/danza-kuduro-feat-don-omar,52657663
267,2016-12-18,"Black Beat=es (feat. Gucci Mane)","Rae Sremmurd",https://www.shazam.com/track/=25327766/black-beatles-feat-gucci-mane,326182348
268,2016-12-18,"Alcoholi=","Yo Yo Honey Singh",https://www.shazam.com/track/225474122/alcoholi=,225474122
269,2016-12-18,"Horse Force","Andryck",https://www.shazam.co=/track/330614649/horse-force,330614649
270,2016-12-18,"Horse Force","An=ryck",https://www.shazam.com/track/330614649/horse-force,330614649
271,20=6-12-07,"Alone","Marshmello",https://www.shazam.com/track/318805469/alone,3=8805469
272,2016-12-03,"Pinjra (Spoken Word)","Jasmine Sandlas, B=dshah & Dr Zeus",https://www.shazam.com/track/265836422/pinjra-spoken=word,265836422
273,2016-12-02,"Pinjra (Spoken Word)","Jasmine Sandl=s, Badshah & Dr Zeus",https://www.shazam.com/track/265836422/pinjra=spoken-word,265836422
274,2016-11-23,"Phone","Mickey Singh & Upside=own",https://www.shazam.com/track/333406915/phone,333406915
275,2016-11-2=,"Ride","twenty one pilots",https://www.shazam.com/track/260831498/ride=260831498
276,2016-11-21,"Ssl","Woldensa",https://www.shazam.com/track/32=716631/ssl,323716631
277,2016-11-21,"Ssl","Woldensa",https://www.shazam.c=m/track/323716631/ssl,323716631
278,2016-11-21,"Ssl","Woldensa",https://w=w.shazam.com/track/323716631/ssl,323716631
279,2016-11-15,"Name Of Lo=e (Live)","Martin Garrix Feat. Bebe Rexha",https://www.shazam.com=track/314171487/name-of-love-live,314171487
280,2016-11-09,"Savannah (f=at. Philly K.)","Diviners",https://www.shazam.com/track/299906839/savan=ah-feat-philly-k,299906839
281,2016-11-09,"Blank Space","Taylor Swift=,https://www.shazam.com/track/157666207/blank-space,157666207
282,2016-11=08,"Animals","Martin Garrix",https://www.shazam.com/track/101730095/anima=s,89867916
283,2016-11-03,"Hymn for the Weekend (Seeb Remix)","=oldplay",https://www.shazam.com/track/318556780/hymn-for-the-weekend-seeb-r=mix,318556780
284,2016-11-03,"Gone (feat. Ty Dolla $ign)","AFROJA=K",https://www.shazam.com/track/325926107/gone-feat-ty-dolla-%24ign,3259261=7
285,2016-11-03,"Bird Machine (feat. Alesia)","DJ Snake",https:/=www.shazam.com/track/82550935/bird-machine-feat-alesia,82550935
286,2016-=0-28,"Howl at the Moon (Radio Edit)","StadiumX & Taylr Rene=",https://www.shazam.com/track/107668266/howl-at-the-moon-radio-edit,102353=94
287,2016-10-26,"Take Me There (feat. KAVYA)","Nucleya",https:/=www.shazam.com/track/328206441/take-me-there-feat-kavya,328206441
288,201=-10-25,"Jo Tere Sang","Mustafa Zahid & Jeet Gannguli",https://w=w.shazam.com/track/57043883/jo-tere-sang,57043883
289,2016-10-24,"Raat =aaqi Baat Baaqi","Shashi Kapoor, Asha Bhosle & Bappi Lahiri=,https://www.shazam.com/track/86950712/raat-baaqi-baat-baaqi,86950712
290=2016-10-20,"Bhayanak Atma (feat. Gagan Mudgal)","Nucleya",https://w=w.shazam.com/track/330497296/bhayanak-atma-feat-gagan-mudgal,330497296
29=,2016-10-15,"Channa Mereya (From "Ae Dil Hai Mushkil")","Pritam=20& Arijit Singh",https://www.shazam.com/track/331750133/channa-mereya-=rom-ae-dil-hai-mushkil,331750133
292,2016-10-13,"Faded","Alan Walker",h=tps://www.shazam.com/track/297103606/faded,297103602
293,2016-10-13,"Work=20(feat. Drake)","Rihanna",https://www.shazam.com/track/310193844/work-fe=t-drake,310193844
294,2016-10-13,"Titanium (feat. Sia)","David Guet=a",https://www.shazam.com/track/53848631/titanium-feat-sia,53729512
295,2=16-10-11,"Hotline Bling (Cha Cha Remix)","Drake",https://www.shazam=com/track/277774481/hotline-bling-cha-cha-remix,277774481
296,2016-10-10,=Judaai","Rekha Bhardwaj & Arijit Singh",https://www.shazam.com/trac=/227353450/judaai,227353450
297,2016-10-10,"Mere Bina (From "Crook"=","Pritam & Nikhil D'Souza",https://www.shazam.com/track/54920079/mer=-bina-from-crook,54920079
298,2016-10-10,"Saibo (From "Shor in th= City")","Sachin-Jigar, Shreya Ghoshal & Tochi Raina",https://w=w.shazam.com/track/54919244/saibo-from-shor-in-the-city,54919244
299,2016=10-10,"Saibo (From "Shor in the City")","Sachin-Jigar, Shreya =hoshal & Tochi Raina",https://www.shazam.com/track/54919244/saibo-fro=-shor-in-the-city,54919244
300,2016-10-10,"Saibo (From "Shor in t=e City")","Sachin-Jigar, Shreya Ghoshal & Tochi Raina",https://=ww.shazam.com/track/54919244/saibo-from-shor-in-the-city,54919244
301,201=-10-10,"Besabriyaan (From "M.S.Dhoni - The Untold Story")","Arm=an Malik",https://www.shazam.com/track/328144881/besabriyaan-from-m-s-dho=i-the-untold-story,328144881
302,2016-10-09,"Besabriyaan (From "M.S.D=oni - The Untold Story")","Armaan Malik",https://www.shazam.com/t=ack/328144881/besabriyaan-from-m-s-dhoni-the-untold-story,328144881
303,2=16-10-09,"Do You Know","Diljit Dosanjh",https://www.shazam.com/track/=30069234/do-you-know,330069234
304,2016-10-04,"Kudi Kudi","Jasbir Jas=i",https://www.shazam.com/track/11268993/kudi-kudi,87543782
305,2016-10-0=,"Kudi Kudi","Jasbir Jassi",https://www.shazam.com/track/11268993/kudi-=udi,87543782
306,2016-10-03,"I Took A Pill In Ibiza (Seeb R=mix)","Mike Posner",https://www.shazam.com/track/292163660/i-took-a-pill-=n-ibiza-seeb-remix,274510331
307,2016-10-01,"Tu Har Lamha (From "=hamoshiyan")","Bobby-Imran & Arijit Singh",https://www.shazam.com/tra=k/220793057/tu-har-lamha-from-khamoshiyan,220793057
308,2016-10-01,"Chhu =ar Mere Manko (with Dialogue)","Kishore Kumar",https://www.shazam=com/track/94320468/chhu-kar-mere-manko-with-dialogue,94320468
309,2016-10=01,"Sau Aasmaan","Armaan Malik & Neeti Mohan",https://www.shazam.=om/track/325862984/sau-aasmaan,325862984
310,2016-10-01,"Besabriyaan (From =M.S.Dhoni - The Untold Story")","Armaan Malik",https://www.shazam=com/track/328144881/besabriyaan-from-m-s-dhoni-the-untold-story,328144881
=11,2016-10-01,"Tutak Tutak Tutiya (From "Tutak Tutak Tutiya")",=Malkit Singh, Kanika Kapoor & Sonu Sood",https://www.shazam.com=track/330611467/tutak-tutak-tutiya-from-tutak-tutak-tutiya,330611467
312,=016-09-30,"Gabbroo","Jassie Gill",https://www.shazam.com/track/327403390/=abbroo,327403390
313,2016-09-29,"Zaroori Tha","Rahat Fateh Ali Kh=n",https://www.shazam.com/track/128472742/zaroori-tha,128472742
314,2016-=9-24,"The Pressor","Force Mass Motion",https://www.shazam.com/track/3=1128885/the-pressor,321128885
315,2016-09-23,"Bulleya (From "Ae Dil=20Hai Mushkil")","Pritam, Amit Mishra & Shilpa Rao",https://www=shazam.com/track/330405252/bulleya-from-ae-dil-hai-mushkil,330405252
316,=016-09-23,"Teri Khair Mangdi","Bilal Saeed",https://www.shazam.com/tr=ck/325862983/teri-khair-mangdi,325862983
317,2016-09-23,"Kaun Tujhe","P=lak Muchhal",https://www.shazam.com/track/328707987/kaun-tujhe,328707987
=18,2016-09-18,"Heathens (feat. MUTEMATH)","twenty one pilots",https=//www.shazam.com/track/321859081/heathens-feat-mutemath,321859081
319,201=-09-04,"Galliyan","Ankit Tiwari",https://www.shazam.com/track/128902241/g=lliyan,128902241
320,2016-09-04,"Ijazat (From "One Night Stand")"="Meet Bros & Arijit Singh",https://www.shazam.com/track/315827090/i=azat-from-one-night-stand,315827090
321,2016-09-04,"O Heeriye","Ayushma=n Khurrana",https://www.shazam.com/track/98126258/o-heeriye,98126258
32=,2016-08-23,"Hotline Bling","Drake",https://www.shazam.com/track/27924880=/hotline-bling,279248802
323,2016-08-20,"Mere Humsafar","Mithoon & =ulsi Kumar",https://www.shazam.com/track/279627913/mere-humsafar,27962791=
324,2016-08-04,"Suit","Guru Randhawa & Arjun",https://www.shazam.c=m/track/322413616/suit,322413616
325,2016-07-28,"Neend","Amrinder Gill"=https://www.shazam.com/track/72001651/neend,72001651
326,2016-07-26,"Love=20Drive","Jimmy Kaler",https://www.shazam.com/track/312911165/love-drive,=12911165
327,2016-07-25,"Rustom Vahi","Sukriti Kakar",https://www.sha=am.com/track/324122275/rustom-vahi,324122275
328,2016-07-24,"Girl I N=ed You (From "Baaghi")","Meet Bros, Roach Killa, Khushboo G=ewal & Arijit Singh",https://www.shazam.com/track/315146571/girl-i-ne=d-you-from-baaghi,315146571
329,2016-07-21,"I Gotta Feeling","Black =yed Peas",https://www.shazam.com/track/48976670/i-gotta-feeling,48976670
=30,2016-07-21,"Look","Roshan Prince",https://www.shazam.com/track/6561016=/look,65610163
331,2016-07-13,"Kundalini","Headhunterz & Skytech",htt=s://www.shazam.com/track/312236544/kundalini,312236544
332,2016-07-13,"Ku=dalini","Headhunterz & Skytech",https://www.shazam.com/track/312236544/=undalini,312236544
333,2016-07-11,"Levels (Skrillex Remix)","Avicii",=ttps://www.shazam.com/track/54670633/levels-skrillex-remix,54670633
334,2=16-07-07,"Sajde (From "Kill Dil")","Arijit Singh, Nihira Joshi =eshpande & Gulzar",https://www.shazam.com/track/158137220/sajde-from-ki=l-dil,158137220
335,2016-07-06,"Chitta","Jaggi Sidhu",https://www.shaza=.com/track/224719868/chitta,224719868
336,2016-07-06,"Sarfira","Neeti M=han, Siddharth Mahadevan, Qaran Mehta & Kumaar",https://www.sha=am.com/track/283127701/sarfira,283127701
337,2016-07-05,"Home (From "=lvin And The Chipmunks: The Road Chip" Soundtrack)","The Ch=pmunks & The Chipettes",https://www.shazam.com/track/302960548/home-f=om-alvin-and-the-chipmunks-the-road-chip-soundtrack,302960548
338,2016-07=05,"Haye Haye Yeh Majboori","Lata Mangeshkar",https://www.shazam.co=/track/160816662/haye-haye-yeh-majboori,160816662
339,2016-07-02,"Hai M=ra Dil","Alfaaz",https://www.shazam.com/track/71046242/hai-mera-dil,71046=42
=
